word,emotions
amfiuma,0
amfora,0
amharski,0
amia,0
amiant,0
amimia,0
aminobenzen,0
aminometylobenzen,0
aminotoluen,0
aminowy,0
amnezja,0
amnezja dziecięcy,0
amnezja następczy,0
amnezja organiczny,0
amnezja pourazowy,0
amnezja wsteczny,0
amnezjogenn,1
amnezjogenny,1
amnezyjniy,1
amnezyjny,1
amok,1
amoniak,0
amoniakowy,1
amonit,0
amonitowaty,0
amonitowy,0
amonity właściwy,0
amoraita,0
amoralista,0
amoraln,1
amoralny,1
amorficznia,1
amorficzność,0
amorficzny,1
amorfik,0
amorfizm,0
amortyzacja,0
amortyzacja degresywny,0
amortyzacja liniowy,0
amortyzacja podatkowy,0
amortyzacyjny,0
amortyzować,1
amoryczny,0
amorycć,0
amper,0
amperogodzina,0
amperominuta,0
amperosekunda,0
amperowolt,0
amperozwój,0
amplifikacja,0
amplifikatornia,0
amplituda,0
ampuła,0
ampułczarnia,0
ampułka,0
ampułkarnia,0
amstaf,0
amstaff,0
amsterdamski,0
amunicja,0
amunicja jądrowy,0
amunicja kulowy,0
amunicja śrutowy,0
amur czarny,0
amylofagia,0
anabaptyzm,0
anaboliczny,0
anachronicznia,1
anachroniczność,1
anachroniczny,1
anadromiczny,0
anaerobowy,0
anafaza,0
anafilaksja,0
anafilaktyczny,0
anaforycć,0
anafrodyzjak,0
anagogiczny,0
anagram,0
anakreontyczny,0
anakreontyyć,0
analfabeta,1
analfabetyczna,1
analfabetyczny,1
analfabetyzm,1
analfabetyzm emocjonalny,0
analfabetyzm funkcjonalny,0
analfabetyzm matematyczny,0
analgetyczna,0
analgetyczny,0
analgezja,0
analgezja wrodzony,0
analityczność,1
analityczny,1
analityka,0
analityyć,1
analiza,0
analiza SWOT,0
analiza chemiczny,0
analiza ekonomiczny,0
analiza finansowy,0
analiza fundamentalny,0
analiza jakości i ilość,0
analiza koszty,0
analiza marketingowy,0
analiza otoczyć,0
analiza portfelowy,0
analiza radiometryczny,0
analiza ryzyko,0
analiza sekwencyjny,0
analiza spektralny,0
analiza struktury koszty,0
analiza sytuacja,0
analiza techniczny,0
analiza wartość,0
analiza wewnętrzny,0
analiza widmowy,0
analiza wrażliwość,0
analnia,0
analny,1
analog,0
analogia,0
analogicznia,0
analogiczny,0
analogon,0
analogowy,0
anamorficzny,0
ananas,1
ananasowaty,0
ananasowy,0
ananda,0
anankazm,0
anapest,0
anaplazja,0
anapsyd,0
anapsyda,0
anarchicznia,1
anarchiczny,1
anarchista,1
anarchistyczniąć,0
anarchistyczny,0
anarchizować,1
anarchosyndykalista,0
anarchosyndykalistyczny,0
anartria,0
anastomoza patologiczny,0
anastyloza,0
anatoksyna,0
anatolian,0
anatolijski pies pasterski,0
anatom,0
anatomicznia,1
anatomiczny,1
anatomopatolog,0
anchizaur,0
anchoisa,0
ancymon,1
andabata,0
andaluzyjski,0
andante,0
andantino,0
andezaur,0
andezytowy,0
andorski,0
andowik,0
androcentryzm,0
androgenn,0
androginia,0
androginiczny,0
androgynia,0
androgyniczny,0
android,0
androidalnia,0
androkefalizm,0
androlog,0
andron,0
andropauza,0
andrus,1
andrut,0
andrut kaliski,0
andrzejki,0
andynizm,0
andówka,0
anegdotyczna,0
anegdotyczność,1
anegdotyczny,0
aneks,0
aneks kuchenny,0
aneksja,0
aneksjonista,0
aneksjonistyczny,0
aneksyjny,0
anekumena,0
anemicznia,1
anemiczność,1
anemiczny,1
anemik,1
anemonina,0
anemostat,0
anencefalia,0
anestetyczna,0
anestetysta,0
anestezjolog,0
anestezyjniy,0
aneuploidalny,0
anewryzm,0
angaż,0
angażować,1
angażować się,1
angeliczny,0
angelologiczny,0
angielska flegma,1
angielski,1
angielskość,0
angiokeratoma,0
angiolog,0
anglikański,0
anglista,0
anglistyka,0
anglofilski,0
anglofilstwo,0
anglofob,1
anglofobia,1
anglosaski,0
angoba,0
angolski,1
angora turecki,0
angorski,0
angstrem,0
angustinaripterus,0
anhanguerić,0
anhedonia,0
anhydrytowy,0
ani w ząb,1
anielica,1
anielski,1
anielskość,1
anielstwo,1
anilina,0
anima,0
animacja komputerowy,0
animalistyczny,1
animalnia,0
animator,0
animator liturgiczny,0
animazać,0
animowany,0
animozja,1
animus,0
animusz,1
anioł,1
anioł morski,0
anioł stróżyć,1
aniołek,1
aniołek Charzi,1
aniołkowaty,1
aniołkowy,0
aniołokształtny,0
aniołowaty,0
aniridium,0
aniwersarz,0
anizokorioza,0
ankarapitek,0
ankarski,0
ankietowany,0
ankietowy,0
ankylozaur,0
annalista,0
annaty,0
anniwersarz,0
anodoncja,0
anodowy,0
anodyna,0
anoftalmia,0
anoksemia,0
anoksja,0
anomalia magnetyczny,0
anomalny,0
anomia,0
anomodont,0
anonimat,0
anonimizować,0
anonimowość,1
anonimowy,1
anonychia,0
anorchia,0
anorchizm,0
anoreksja gospodarczy,1
anorektyk,1
anormalnia,1
anormalny,1
ansa,1
ansambl,0
antagonista,0
antagonistyczniąć,1
antagonistyczny,0
antagonizm,1
antagonizować,1
antagonizować się,1
antarktozaur,0
antarktyczny,0
antał,0
antałeczek,0
antałek,0
antecedencja,0
antecedens,0
antefiks,0
antenat,0
antenatka,0
anteozaur,0
antif,1
antologia,0
antonianin,0
antonimicznia,0
antonimiczny,0
antonita,0
antonowszczyzna,0
antozoopolip,0
antrakozaur,0
antrakt,0
antrepryza,0
antresola,0
antropocentryczność,0
antropocentryczny,0
antropocentrycć,0
antropofagia,0
antropogenicznia,0
antropogeniczny,0
antropogeograf,0
antropoid,0
antropoidalny,0
antropolog,0
antropomorficznia,0
antropomorfizować,0
antroposfera,0
antrykot,0
anturaż,0
antyaborcyjny,0
antyafrykański,1
antyagorowski,1
antyakowski,0
antyaleksandryjski,0
antyalergicznia,0
antyalergiczny,0
antyalkoholowy,1
antyamerykański,0
antyangielski,0
antyapartheidowski,0
antyarabski,1
antyariański,0
antyarystotelesowski,0
antyarytmiczny,0
antyasyryjski,0
antyatomowy,0
antyaugustowski,0
antyaustriacki,0
antyautorytarny,0
antybakteryjna,1
antybawarski,0
antybelwederski,0
antybiałoruski,1
antybismarckowski,0
antybiurokratyczny,1
antybizantyjski,0
antybizantyński,0
antybodziec,1
antybohaterski,1
antybolszewicki,0
antybolszewik,0
antybrandenburski,0
antybrzeski,0
antyburgundzki,0
antybułgarski,0
antycarski,0
antycastrowski,0
antycellulitowy,0
antycentrum,0
antycesarz,0
antycezariański,0
antychalcedoński,0
antychasydzki,0
antychiński,0
antychryst,1
antychrześcijański,1
antychurchillowski,0
antychłopski,1
antyclintonowski,0
antycudzoziemski,1
antycukrzycowy,1
antycyceroński,0
antycypacja,0
antycywilizacyjny,1
antyczeczeński,1
antyczesek,0
antyczność,0
antyczny,1
antydarwinowski,0
antydemokratyczny,1
antydepresyjniy,1
antydepresyjny,1
antydisneyowski,0
antydogmatyczny,0
antydopingowy,0
antydramat,0
antydrobnomieszczański,0
antydumpingowy,0
antyduński,0
antydworski,0
antydyskryminacyjny,0
antyechnatoński,0
antyegalitarnia,0
antyegalitarny,0
antyegalitaryzm,0
antyeksportowy,0
antyelektrostatycznie,0
antyelektrostatyczny,0
antyendecki,0
antyerozyjniy,0
antyerozyjny,0
antyeseldowski,0
antyestetyczny,0
antyfan,1
antyfaraoński,0
antyfaryzejski,0
antyfaszysta,0
antyfaszystowski,0
antyfeminista,1
antyfeministyczny,0
antyfeminizm,1
antyferromagnetyczny,0
antyfeudalny,0
antyfranciszkański,0
antyfrancuski,0
antyfrankijski,0
antyfrankoński,0
antyfreudowski,0
antyfutbol,1
antygaullistowski,0
antygejowski,1
antygermański,0
antygierkowski,0
antyglobalista,0
antyglobalistyczny,0
antyglobalizacyjny,0
antygorbaczowowski,0
antygorączkowy,0
antygrawitacyjny,0
antygrecki,0
antygregoriański,0
antygrypowy,1
antygrzybicznia,1
antygrzybiczy,1
antygwiazdorski,1
antyhabsburski,0
antyheglowski,0
antyhenrykowski,0
antyherbertowski,0
antyheretycki,0
antyhigienicznia,1
antyhigieniczny,1
antyhipisowski,0
antyhistaminowy,0
antyhiszpański,0
antyhitlerowiec,0
antyhitlerowski,0
antyholenderski,0
antyhumanistyczny,1
antyhumanitareść,1
antyhumanitarny,1
antyimigracyjny,0
antyimigrancki,1
antyimperialista,0
antyimperialistyczny,0
antyimperialny,0
antyimportowy,0
antyinflacyjn,0
antyintelektualista,1
antyintelektualistyczny,1
antyintelektualnie,1
antyintelektualny,1
antyinteligencki,0
antyiracki,0
antyislamski,1
antyizraelski,0
antyjakobiński,0
antyjapoński,0
antyjezuicki,0
antyjudaizm,1
antyjugosłowiański,0
antyk,0
antykambodżański,0
antykamera,0
antykantowski,0
antykapitalistyczny,0
antykartezjański,0
antykatolicki,1
antykatolicyzm,1
antykatolik,1
antyklerykalnia,1
antyklerykalny,0
antyklerykał,0
antykobiecy,1
antykolonialny,0
antykolumbijski,0
antykombatancki,0
antykominternowski,0
antykomunista,0
antykomunistyczniąć,0
antykomunistyczny,0
antykoncentracyjny,0
antykoncepcyjny,0
antykonfederacki,0
antykonkurencyjny,1
antykonstytucyjnieć,1
antykonstytucyjny,1
antykonsumencki,1
antykorowski,0
antykorozyjniy,1
antykorsarski,0
antykorupcyjny,1
antykozacki,0
antykościeln,0
antykościelny,1
antykremlowski,0
antykryzysowy,1
antykrzyżacki,0
antykwariat,0
antykwariusz,0
antykwarnia,0
antyleninowski,0
antyliberalny,0
antylibijski,0
antylichwiarski,0
antyliteracki,0
antyliteratura,0
antylitewski,0
antylogarytm,0
antylopa modry,0
antylopa niebieski,0
antylopi,0
antyludowy,1
antyludzki,1
antylustracyjny,0
antyluterański,1
antyluterski,0
antylękowy,1
antymacedoński,0
antymadziarski,0
antymagnacki,0
antymalignianin,0
antymandżurski,0
antymanichejski,0
antymaoistowski,0
antymarksistowski,0
antymarksowski,0
antymarsjański,0
antymasoński,0
antymecziarowski,0
antymichnikowski,1
antymieszczański,0
antymilitarystyczny,0
antymillerowski,1
antymiłoszowski,1
antymobbingowy,0
antymonarchista,0
antymonarchistyczny,0
antymongolski,0
antymonofizycki,0
antymonopolistyczny,0
antymonopolowy,0
antymonowodór,0
antymormoński,1
antymosadowski,0
antymoskiewski,0
antymugolski,1
antymurzyński,1
antymuzułmański,1
antymęski,1
antynapadowy,0
antynarodowy,1
antynaserowski,0
antynatalistyczny,0
antynatowski,0
antynaturalistyczniąć,0
antynaturalistyczny,0
antynauczycielski,1
antynaukowy,1
antynazistowski,0
antyniemiecki,0
antynikotynowy,0
antynixonowski,0
antynomicznia,0
antynomiczny,0
antynowotworowy,0
antynuklearny,0
antyobrzękowy,0
antyobywatelski,1
antyodżywczy,1
antyojcowski,1
antyoksydacyjny,0
antyolimpijski,0
antyosmański,0
antyottoński,0
antypapa,0
antypapieski,0
antypapież,0
antypartyzancki,0
antypatia,1
antypatriotyczna,1
antypatriotyzm,1
antypatycznie,1
antypatyczność,1
antypatyczny,1
antypaństwowy,0
antypedagogiczny,0
antypeerelowski,0
antypeeselowski,0
antypetrarkistowski,0
antypisowski,0
antypiłsudczykowski,0
antyplagiatowy,0
antypodatkowy,0
antypody,1
antypokojowy,1
antypolonizm,0
antypolski,1
antyporażeniowy,0
antypornograficzny,0
antypowstańczy,0
antypozytywistyczny,0
antypoślizgowy,0
antyprezydencki,0
antypsychologiczny,0
antypsychotyczna,1
antypłytkowy,0
antyradziecki,0
antyrakowy,0
antyrasista,0
antyrasistowski,0
antyrealistyczniąć,0
antyrealistyczny,0
antyrecesyjny,0
antyreligia,1
antyreligijny,1
antyrepublikański,0
antyrewolucyjny,0
antyreżimowy,0
antyrobotniczy,1
antyrodzinny,1
antyrojalista,0
antyrojalistyczny,0
antyromantyczny,0
antyrosyjski,0
antyrynkowy,0
antyrządowy,0
antyrównoległy,0
antysamorządowy,0
antysanacyjny,0
antysanitarny,1
antysejsmiczny,0
antysemicki,1
antysemita,1
antysemityzm,1
antyseptyczny,1
antyseptyyć,1
antyslawizm,1
antysocjalistyczniąć,0
antysocjalistyczny,0
antysolidarnościowy,1
antysowiecki,0
antyspekulacyjny,1
antyspołeczn,1
antyspołeczny,1
antystarzeniowy,1
antystatyczny,0
antysyjonista,0
antysyjonistyczny,0
antysystemowy,1
antyszach,0
antyszambrować,1
antyszczepieniowy,0
antyszczepionkowy,0
antysztuka,1
antytalent,1
antytetyczna,0
antytetyczność,0
antytetyczny,0
antytotalitarnia,1
antytotalitarny,0
antytradycjonalistyczny,0
antytrustowy,0
antytrynitarny,0
antytrynitarz,0
antyturecki,0
antytytoniowy,0
antyukraiński,0
antyunijny,0
antyutleniający,0
antyutopijnio,0
antyutopijny,0
antywiatrowy,0
antywibracyjn,0
antywibracyjny,1
antywojenny,0
antywstrząsowy,0
antywychowawczy,1
antywymiotno,1
antywymiotny,0
antywyważeniowy,0
antywęgierski,0
antyyć,1
antyzachodni,0
antyzapalnia,1
antyzwarciowy,0
antyzwiązkowy,1
antyświadectwo,1
antyżydowski,1
antyżydowskość,1
antyżylakowy,1
antyżywieniowy,1
anukleobiont,0
anulus,0
anuria,0
anurognat,0
anyżkowy,0
anyżowy,0
ao,0
apadana,0
apanaż,0
apanaże,1
aparat,1
aparat pojęciowy,0
aparatczyk,1
aparatownia,0
aparatownia radioodbiorczy,0
aparatownia ruchomego węzła łączność,0
aparatownia telefonii wielokrotny,0
aparatownia telekopiowy,0
aparatownia wzmacniakowy,0
aparatownia zdalnego sterowanie,0
aparatownia łączności dalekosiężny,0
aparatura,0
aparatura pojęciowy,0
apartamencik,0
apartament,0
apartamentowiec,0
apartyjny,0
aparycja,0
apasz,1
apatia,1
apatozaur,0
apatryda,0
apatycznie,1
apatyczny,1
apeks,0
apel,0
apelacja,0
apelacyjny,0
apelatywność,0
apelatywny,0
apella,0
apereativus,0
aperiodyczność,0
aperiodyczny,0
apetyczna,1
apetyczny,1
apetyt,1
aphelium,0
apikompleks,0
aplazja,0
aplazja kości promieniowy,0
aplikant,0
apocentrum,0
apochromatyczny,0
apodyktycznia,1
apodyktyczność,1
apodyktyczny,1
apofatyczny,0
apofit,0
apogeum,1
apokalipsa,1
apokaliptyczny,1
apokaliptyyć,1
apokatastaza,0
apokryficzność,1
apokryficzny,1
apolita,0
apolityczność,0
apolityczny,0
apolityyć,1
apologeta,0
apologetyczny,0
apologetyka,0
apomorfina,0
apopleksja,0
apoplektyk,0
aporia,0
aport,0
aport rzeczowy,0
aporter,0
aportować,0
aposelenium,0
apostata,1
aposterioryczność,0
aposterioryczny,0
aposteriorycć,0
apostilb,0
apostolat,0
apostolski,0
apostolskość,0
apostolstwo,0
apostoł,0
apostołować,1
apotema,0
apotropaicznia,1
apotropeicznia,1
aprecjacja,0
aprilisowy,0
aprioryczność,0
aprioryczny,0
apriorycć,0
apriorysta,0
aprobata,0
aprobatywny,1
aprobujący,1
aproksymacyjny,0
aprosza,0
aprowizator,0
apsara,0
apsityrium,0
apsyda,0
apt,0
apteczka,1
apteczny,0
apteka,0
aptekarczyk,0
aptekarska dokładność,1
aptekarski,1
aptekarstwo,0
aptekarz,0
aptekarzowy,0
aptekarzówna,0
aquapark,0
ara,0
ara trójbarwny,0
arabeska,0
arabeskowy,0
arabesque,0
arabica,0
arabika,0
arabista,0
arabizować,0
arabski,0
arabski greyhound,0
arabus,1
arachidonowy,0
arachidowy,0
arachnolog,0
aragonitowy,0
aragoński,0
arahant,0
arakowy,0
aralazhdarcha,0
arambasza,0
arambourgianiativus,0
aramejski,0
aranż,0
aranżacja,0
arapaima,0
arat,0
arawan,0
arbiter,1
arbiter elegantiaru,1
arbitralnia,1
arbitralność,1
arbitralny,1
arbitraż dewizowy,0
arbitraż gospodarczy,0
arbitraż procentowy,0
arbitrażowy,0
arboretum,0
arbowirus,0
arbuzowy,0
archaicznia,1
archaiczność,1
archaiczny,1
archaika,1
archaizować,0
archaizować się,1
archanioł,0
archean,0
archebakteria,0
archelon,0
archeobakteria,0
archeoceratops,0
archeolog,0
archeologicznia,0
archeon,0
archeopteryks,0
archeopteryksokształtny,0
archeotyris,0
archeowenator,0
archeowiec,0
archeozoik,0
archetyp,0
archetypicznia,0
archetypiczność,0
archetypiczny,0
archetypowość,0
archetypowy,0
archidiakon,0
archidiakonat,0
archidiecezja,0
archidiecezjalny,0
archifonem,0
archijerej,0
archikatedra,0
archikonfraternia,0
archimandria,0
archimandryta,0
archipelag,0
archiprezbiter,0
archirej,0
architekt,0
architekt krajobraz,0
architekt wnętrze,0
architekta,0
architektonicznia,0
architektoniczny,0
architraw,0
archiwalia,0
archiwalnia,0
archiwalny,0
archiwista,0
archiwizować,0
archiwizować się,0
archiwolta,0
archiwum,0
archiwum dźwiękowy,0
archont,0
archontat,0
archozaur,0
archozauromorfn,0
arcybiskup,0
arcybiskup gnieźnieński,0
arcybiskupstwo,0
arcybogaty,1
arcybractwo,0
arcybrzydki,1
arcyciekawo,1
arcyciekawy,1
arcyciekawć,1
arcydelikatny,1
arcydiakon,0
arcydowcipny,1
arcydzielny,1
arcydzieło,1
arcykatolicki,1
arcykomtur,0
arcyksiążę,0
arcyksięstwo,0
arcylojalny,1
arcymistrz,1
arcymiły,1
arcyniemiły,1
arcynudny,1
arcypasterz,0
arcypiękno,1
arcypiękny,1
arcypoważny,1
arcypożyteczny,1
arcysmaczny,1
arcytrudny,1
arcyważny,1
arcywróg,1
arcywspaniały,1
arcyłgarz,1
arcyśmiesznia,1
ardeiić,0
arealny,1
areał,0
arefleksja,0
arekolina,0
areligijnio,0
areligijny,0
arena,0
arenda,0
arendarz,0
arenowy,0
areopag,0
areopagita,0
areoscelidy,0
areszt,0
areszt śledczy,0
aresztant,0
aresztowany,0
aretuza,0
argentyt,0
argentyński,0
argentyński lis szary,0
argentyńskość,0
argillobentos,0
argillon,0
argonauta,0
argusowe oko,1
arhat,0
arhinia,0
arianin,0
ariergarda,0
aripis,0
aripis trociak,0
arirania,0
ariusowaty,0
arizonazaur,0
arić,0
arka,0
arka Noegon,1
arka przymierze,1
arkabuz,0
arkadia,1
arkadkowy,0
arkadowy,0
arkadyjski,1
arkadyjskość,1
arkatura,0
arkebuza,0
arkebuzeria,0
arkosolium,0
arkowaty,0
arktyczny,0
arkusz,0
arkusz autorski,0
arkusz druk,0
arkusz drukarski,0
arkusz egzaminacyjny,0
arkusz introligatorski,0
arkusz poetycki,0
arlekin,0
arlekinada,0
armada,1
armaria,0
armator,0
armatura,0
armektański,0
armenoidalny,0
armet,0
armeński,0
armia,0
armia tatarski,0
armijka,1
armijny,0
arminianin,0
arnika górski,0
arogancki,1
aroganckość,1
arogant,1
aromat,1
aromaterapeuta,0
aromatycznie,1
aromatyczny,1
aronia,0
aroniowy,0
aroniówka,0
arowan,0
arowana azjatycki,0
arowana czarny,0
arowana srebrny,0
arpedżio,0
arroba,0
arrozacja,0
arsen,0
arsenalik,0
arsenał,0
arsenałowy,0
arsenian(III) sód,0
arsenin sód,0
arszenik,0
arszenikowy,0
arszyn,0
artefakt,0
artel,0
arteria,0
artes liberaleć,0
artezyjski,0
artretyczna,1
artretyczny,1
artretyk,0
artrolepta,0
artroleptowaty,0
artropatia neurogenny,0
arturdaktyl,0
artykulacja,0
artykuł,0
artykuł higieniczny,0
artyleria,0
artyleria atomowy,0
artyleria forteczny,0
artyleria jądrowy,0
artyleria nadbrzeżny,0
artyleria pieszy,0
artyleria przedogniowy,0
artysta,1
artystowski,0
artystycznić,1
artystyczność,1
artystyczny,1
artystyczny nieład,1
artyzm,1
aryjski,0
aryjskość,0
arylowy,0
arystokracja,0
arystokracja senatorski,0
arystokrata,0
arystokratycznie,1
arystokratyczność,0
arystokratyczny,1
arystokratyzm,1
arystotelesowski,0
arystotelesowy,0
arystotelik,0
arytmetyka,0
arytmia,0
arytmicznia,0
arytmiczny,0
arytmomania,0
arywista,1
as,1
as atutowy,1
as przestworze,1
as serwisowy,1
as wywiad,1
asambl,0
asasyn,0
asba,0
ascendent,0
ascendentka,0
asceta,1
ascetyczna,1
ascetyczność,1
ascetyczny,1
ascetyzm,1
asceza,1
asejsmiczny,0
aseksualizm,0
aseksualność,0
aseksualny,1
asekuracyjnia,1
asekurancki,1
asekuranctwo,1
asekurant,1
asekurantyzm,1
asekurator,0
asemantyczność,0
aseptyczny,1
aseptyyć,1
asertywn,1
asertywny,1
asesor,0
asesoria,0
asesura,0
asfalciarnia,0
asfalciarz,0
asfalt,0
asfalt sztuczny,0
asfaltobeton,0
asfaltownia,0
asfaltowy,0
asfiksja,0
asfodelowa łąka,0
asfodelowy,0
asiento,0
askaryda,0
askeptozaur,0
asocjacja,0
asocjacja gwiazda,0
asocjacja gwiazdowy,0
asocjacja mineralny,0
asocjacja roślina,0
asocjacja roślinny,0
asocjacja wad wrodzony,0
asocjacjonista,0
asocjacyjny,0
asocjacyjnć,0
asocjalnia,1
asocjalność,0
asocjalny,1
asocjatywność,0
asocjatywny,0
asortyment,0
asparaginowy,0
aspekt,0
aspermia,0
aspiracja,1
aspiracyjny,1
aspirant,0
aspirantura,0
aspleń,0
aspołeczn,1
aspołeczność,1
aspołeczny,1
astarta północny,0
astarta zachodni,0
astartowaty,0
astatyczny,0
astazja,0
asteniczny,0
astenik,0
astenosfera,0
astereognozja,0
asterion,0
asteroidalnia,0
astmatycznie,1
astmatyczny,1
astmatyk,0
astralnia,1
astralność,0
astralny,1
astrobiolog,0
astroblem,0
astrofizyka,0
astrolog,0
astronauta,0
astronom,0
astronomiczna liczba,0
astronomicznia,1
astronomiczny,1
astryldowaty,0
astryldy,0
asturyjski,0
astygmatyk,0
astygmatyzm,0
asumpt,0
asura,0
aswalić,0
asygnacja,0
asygnata,0
asymetryczny,1
asymetrycć,1
asymilacyjnie,0
asymilacyjny,0
asymilator,0
asymilować,0
asynchronicznia,0
asynchroniczność,0
asynchroniczny,0
asynchronizm,0
asyriolog,0
asyryjski,0
asysta,1
asystencja,0
asystent,0
asystentura,0
asystolia,0
aszaryta,0
aszelski,0
aszrama,0
at,0
atak,1
atak frontalny,1
atak pozycyjny,0
atak rakietowy,0
atak spekulacyjny,0
atakować,1
ataksja,0
ataktyczny,0
ataman,0
ataman koszowy,0
ataman siczowy,0
ataszat,0
atawistyczny,0
ateistyczny,0
ateja,0
atelier,0
ateński,0
atlant,0
atlantycki,0
atleta,1
atletyczna,1
atletyczny,1
atletyka,0
atma,0
atman,0
atmosfera,1
atmosfera normalny,0
atmosfera słoneczny,0
atol,0
atolówka,0
atom,0
atomista,0
atomowa jednostka masy,0
atomowiec,0
atomowy,0
atomówka,0
atonalnia,0
atonalność,0
atonalny,0
atoniczny,0
atopik,0
atopowy,0
atrakcja,1
atrakcjonizm,0
atrakcyjn,1
atrakcyjny,1
atraks,0
atraktant,0
atramentowy,0
atrezja,0
atrezja dróg żółciowy,0
atrezja dwunastnica,0
atrezja jelita cienki,0
atrezja jelita gruby,0
atrezja nozdrzy tylny,0
atrezja odbyt,0
atrezja pochwa,0
atrezja przełyk,0
atrium,0
atrofia,1
atropina,0
atropinowy,0
attachat,0
attaché,0
attenborozaur,0
attycki,0
attycyzm,0
attyka,0
attykowy,0
atutowy,1
atypowy,0
atłasowy,1
audialnia,0
audialny,0
audiencja,0
audiencja generalny,0
audiencjonalny,0
audiencyjny,0
audiofil,0
audiolog,0
audiowizualnie,0
audiowizualny,0
audytor,0
audytorium,0
audyzm,0
augmentatywny,0
augur,1
augustianin,0
augustyński,0
aukcja,0
aukcja holenderski,0
aukcja internetowy,0
aukcjoner,0
aula,0
aulakogen,0
aulonia sieciarka,0
aura,1
aurora,0
austeria,0
australijki krokodyl słodkowodny,0
australijski,0
australijski silky terier,0
australoid,0
australoidalny,0
australopitek,0
austriacki,0
austriadaktyl,0
austro-węgierski,0
austrofob,1
aut bramkowy,0
autarcha,0
autarchia,0
autentyczność,1
autentyczny,1
autentyka,1
autentyyć,1
autentyzm,1
auto,0
autoagresja,1
autoagresywny,0
autobiograf,0
autobiograficzny,0
autobusowy,0
autocamping,0
autocharakterystyka,0
autochton,0
autochtoniczność,0
autochtoniczny,0
autochtonizm,0
autocross,0
autodestrukcja,1
autodestrukcyjn,1
autodestrukcyjny,1
autodrom,0
autodydakta,0
autoerotyczny,0
autofilia,1
autogeneza,0
autogeniczny,0
autogenn,0
autogenny,0
autogiełda,0
autointoksykacja,0
autoironicznia,1
autoironiczny,1
autokanibalizm,0
autokarykatura,0
autokefalia,0
autokefaliczny,0
autokefaliczny Kościół prawosławny,0
autokemping,0
autokomis,0
autokracja,0
autokrata,1
autokratycznie,1
autokratyczny,1
autokratyzm,0
autokreacyjny,0
autokrytycznia,1
autokrytyczny,1
autologiczny,0
automat,1
automat komórkowy,0
automatycznie,0
automatyczność,0
automatyczny,1
automatyka,0
automobilizm,0
automobilklub,0
automorficzny,0
automyjnia,0
autonaprawa,0
autonomia,1
autonomicznia,1
autonomiczność,1
autonomiczny,1
autonomiczny system gospodarczy,0
autonomista,0
autonomizm,1
autorament,0
autorefleksyjny,1
autorski,0
autorstwo,0
autorytarnia,1
autorytarny,1
autorytatywn,1
autorytatywność,1
autorytatywny,1
autorytet,1
autoryzacja,0
autosalon,0
autoserwis,0
autosklep,0
autoskopia,0
autosomalnia,0
autostrada,0
autosyfon,0
autotelicznia,0
autoteliczność,0
autoteliczny,0
autotematycznie,0
autotematyczność,0
autotematyczny,0
autotematyzm,0
autotopagnozja,0
autowy,0
autsajder,1
autyk,0
autysta,0
autystyczny,0
autyzm schizofreniczny,0
auxiliativus,0
auł,0
awangarda,1
awangardowy,1
awangardysta,0
awangardzista,0
awanport,0
awans,0
awanscena,0
awantura,1
awantura arabski,1
awanturnictwo,1
awanturniczy,1
awanturnik,1
awanturny,1
awaria,1
awaryjna,1
awaryjność,1
awaryjny,1
awatara,0
awena,0
awerostry,0
awerroista,0
awers,0
awersja,1
awersyjny,1
awifauna,0
awykonalny,1
awyspa,0
axis mundi,0
azbest,0
azbest aktynolitowy,0
azbest amiantowy,0
azbest biały,0
azbest chryzotylowy,0
azbest serpentynowy,0
azbestowy,0
azdarchoidć,0
azerbejdżański,0
azerski,0
azetrzeć,0
azjanicki,0
azjanizm,0
azjatycki,0
azjatycki kot złocisty,0
azjatycki tygrys,1
azjatyckość,0
azoik,0
azoospermia,0
azotan bar,0
azotobakter,0
azowski,0
aztać,0
aztecki,0
azyl,1
azyl dyplomatyczny,0
azylant,0
azymut,0
azymut astronomiczny,0
azymut geograficzny,0
azymut magnetyczny,0
azymut topograficzny,0
ałas,0
ałmaacki,0
ałmacki,0
ałunowy,0
aśrama,0
ażdacha,0
ażio,0
ażiotaż,0
ażjojciec,0
ażur,0
ażurowy,0
ażya,0
baba,1
baba jaga,1
baba-chłop,1
baba-jaga,1
babakoto,0
babcia,1
babcia cioteczny,0
babciny,1
babiarz,1
babie lato,1
babiloński,0
babina,1
babington,0
babiniec,1
babizm,0
babić,1
babka,1
babkowaty,1
babochłop,1
babon,1
babrać,1
babrać się,1
babrała,1
babski,1
babsko,1
babsztyl,1
babuin,0
babula,1
babulinka,1
babunia,1
babus,1
babusia,1
babuśka,1
baca,0
bachanalia,1
bachanalie,1
bachantka,0
bachać się,0
bachnąć,1
bachnąć się,1
bachor,1
bachowski,0
bachtinowski,0
baciar,1
baciarz,1
backdoor,0
backhand,0
backpacking,0
backupowy,0
bacować,1
baczn,1
baczny,1
baczyć,1
bacówka,0
badacz,0
badany,0
badawczość,1
badawczy,1
badać,1
badiativus,0
badminton,0
badyl,0
badylarz,1
badylasty,1
badziewiarski,1
badziewny,1
badziewnąć,1
bagatela,0
bagatelnia,1
bagaż,1
bagażownia,0
bagażówka,0
bagdadzki,0
bagienko,1
bagiennik,0
bagiennik nieparka,0
bagiennik szary,0
bagiennik żółtorogi,0
bagiennikowaty,0
bagienność,0
