link,dodane-data,id,title,category-tree-item,user-profile-link,filters,description,pay_low,pay_high,pay_currency,pay_period,Lokalizacja,Wymiar pracy,Typ umowy,user-profile-link-hash
https://www.olx.pl/oferta/praca/pielegniarka-pielegniarz-medycyny-pracy-nowy-dwor-mazowiecki-CID4-IDUvynN.html,2023-05-19, 835233483,Pielęgniarka / Pielęgniarz Medycyny Pracy - Nowy Dwór Mazowiecki,Strona główna/Praca/Zdrowie/Pracownicy ochrony zdrowia/Pracownicy ochrony zdrowia - Mazowieckie/Pracownicy ochrony zdrowia - Nowy Dwór Mazowiecki,http://medicover.olx.pl,Doświadczenie nie jest wymagane/Praca zmianowa/Elastyczny czas pracy,"Medicover to więcej niż miejsce pracy. Medicover to przede wszystkim ludzie pełni pasji, zaangażowania, ludzie o wielkich sercach, którzy chcą w życiu czegoś więcej. Naszym celem jest poprawa i utrzymanie dobrego stanu zdrowia pacjentów. Dołącz do nas!
Dla nas ważny jest człowiek a nie CV.
Dlatego wystarczy, że klikniesz Aplikuj i zaznaczysz odpowiedzi w formularzu. Jesteś idealnym kandydatem, jeśli posiadasz:prawo wykonywania zawodu,kurs zdrowia osób pracujących oraz kurs szczepień - mile widziane,doświadczenie w obszarze medycyny pracy - mile widziane.
Co możemy Ci zaproponować?nowoczesne miejsce pracy, które ciągle wzmacnia standardy dotyczące bezpieczeństwa Naszych pracowników,zatrudnienie w oparciu o umowę zlecenie lub kontrakt gospodarczy, elastyczny czas pracy, pracę w trybie zmianowym,finansowanie kursów specjalistycznych przez Medicover,dobrą organizację pracy,prywatna opieka medyczna dla Ciebie i Twojej rodziny; dostęp i dofinansowanie platformy Medicover Benefits (m.in. bilety do kina, teatru), zniżki na usługi i produkty oferowane przez spółki Medicover, grupowe ubezpieczenie NNW i inne,jasną ścieżkę rozwoju - zdobyta wiedza i doświadczenie realnie przekłada się na możliwość awansu,atmosferę, którą aż 70% pracowników Medicover uważa za największy atut firmy.
Będziesz odpowiedzialny/a za:pracę w gabinecie medycyny pracy,wykonywanie badań specjalistycznych (np. EKG),wypełnianie i nadzór nad dokumentacją medyczną.
Miejsce pracy:
Przyzakładowe Centrum Medicover
​Okunin 1, Nowy Dwór Mazowiecki(sprawdź dojazd) ​",,,,,Nowy Dwór Mazowiecki,Pełny etat,Umowa zlecenie,7394479414452097679
https://www.olx.pl/oferta/praca/mobilny-technik-serwisu-CID4-IDUj6QK.html,2023-05-18, 832029382,Mobilny Technik Serwisu,Strona główna/Praca/Montaż i serwis/Montaż i serwis - Zachodniopomorskie/Montaż i serwis - Stargard,https://www.olx.pl/oferty/uzytkownik/gw9QW/,Odpowiednie doświadczenie zawodowe,"Firma Jungheinrich to wiodący producent kompleksowych rozwiązań intralogistycznych. Poza produkcją, sprzedażą, wynajmem oraz serwisowaniem wózków widłowych, oferujemy potrzebne w każdym nowoczesnym magazynie: najwyższej klasy regały, oprogramowanie oraz dodatkowe wyposażenie. Stawiamy sobie ambitne cele, które osiągamy wspólnie z naszymi Pracownikami. Inwestujemy w talenty i promujemy kulturę otwartości, uczciwości i wzajemnego szacunku. Dołączając do Jungheinrich, dołączysz do zespołu kreatywnych ludzi, dzięki którym powstają innowacyjne rozwiązania.

Mobilny Technik Serwisu

Twój zakres obowiązków:
• Samodzielna naprawa i konserwacja wózków widłowych u Klienta.

Nasze wymagania:
• Mocnych podstaw elektrotechniki - znajomości budowy i zasad działania silników prądu stałego i zmiennego oraz prostowników.
• Mocnych podstaw mechaniki - znajomości budowy i zasad działania silników spalinowych oraz instalacji gazowych.
• Wykształcenia min. zawodowego, mile widziane elektrotechniczne.
• Umiejętności czytania dokumentacji technicznej.
• Mile widziana praktyka w zawodzie mechanika, elektromechanika lub automatyka.
• Odpowiedzialności, samodzielności.
• Otwartości w kontaktach z Klientem, także w obszarze doradztwa i do sprzedaży.
• Prawa jazdy kat. B.

Oferujemy:
• Stabilne zatrudnienie w oparciu o umowę o pracę.
• Pełne przeszkolenie w zakresie powierzonych obowiązków, w tym zdobycie uprawnień zawodowych (UDT - obsługa oraz konserwacja wózków widłowych, SEP do 1KV, GAZ).
• Narzędzia umożliwiające efektywną pracę (samochód, telefon, laptop etc.).
• Możliwość rozwoju poprzez system szkoleń na każdym etapie zatrudnienia.
• Możliwość awansowania po zdobyciu doświadczenia.
• Pakiet socjalny (opiekę medyczną, ubezpieczenie grupowe i inne).
• Przejrzyste zasady wynagrodzenia premiujące osiągane wyniki.
• Dobrą atmosferę pracy w przyjaznym i otwartym zespole.",,,,,Stargard,Pełny etat,Umowa o pracę,1398812718446714032
https://www.olx.pl/oferta/praca/recepcjonista-tka-the-bonerowski-palace-hotel-5-CID4-IDUiXYV.html,2023-05-10, 831995294,Recepcjonista/tka - The Bonerowski Palace Hotel 5*.,Strona główna/Praca/Hotelarstwo/Obsługa hotelowa/Obsługa hotelowa - Małopolskie/Obsługa hotelowa - Kraków/Obsługa hotelowa - Stare Miasto,https://www.olx.pl/oferty/uzytkownik/2eY5l/,Odpowiednie doświadczenie zawodowe/Praca zmianowa/Praca w weekendy,"The Bonerowski Palace to najbardziej prestiżowy hotel 5* w Krakowie. W jego skład wchodzi 16 ekskluzywnych apartamentów, restauracja Amalia, klub jazzowy St. John oraz dwie sale konferencyjne.Aktualnie szukamy kandydatów na stanowiska w dziale Recepcji.Zapraszamy do aplikowania osoby kontaktowe, z pozytywnym podejściem do pracy, wykazujące się własną inicjatywą oraz płynnie posługujące się językiem angielskim.Opis stanowiska:obsługa Gości zgodna ze standardami hotelu 5*kontakt mailowy i telefonicznywspółpraca oraz wsparcie innych działów hoteluzarządzanie systemem rezerwacjiZapewniamy przyjazną atmosferę w pracy, atrakcyjne wynagrodzenie + bonusy oraz regularne szkolenia i eventy pracownicze.Zainteresowane osoby prosimy o przesłanie CV z dopiskiem:""Wyrażam zgodę na przetwarzanie moich danych osobowych dla potrzeb niezbędnych do realizacji procesu rekrutacji zgodnie z Rozporządzeniem Parlamentu Europejskiego i Rady (UE) 2016/679 z dnia 27 kwietnia 2016 r. w sprawie ochrony osób fizycznych w związku z przetwarzaniem danych osobowych i w sprawie swobodnego przepływu takich danych oraz uchylenia dyrektywy 95/46/WE (RODO).""",4500.0,6000.0,zł, mies. brutto,"Kraków, Stare Miasto",Pełny etat,Umowa o pracę,-5737190965473235742
https://www.olx.pl/oferta/praca/dam-prace-w-gospodarstwie-dla-2-osob-CID4-IDUtXOZ.html,2023-05-09, 834616285,Dam pracę w gospodarstwie dla 2 osób,Strona główna/Praca/Rolnictwo i ogrodnictwo/Rolnictwo i ogrodnictwo - Mazowieckie/Rolnictwo i ogrodnictwo - Ostrołęka,https://www.olx.pl/oferty/uzytkownik/2O5H3/,Doświadczenie nie jest wymagane,"Zatrudnię jako pomoc w gospodarstwie rolnym(małżeństwo - mile widziane lub mogą być 2 Panie, ale rozważę każdą opcję). Hodowla bydła mlecznego, obora zmodernizowana na ok 130 szt bydła. Gwarantuję zakwaterowanie oraz wysokie wynagrodzenie. Dopłata do wyżywienia - 500 zł. Po więcej informacji zapraszam pod numerem telefonu 69*****32",,,,,Ostrołęka,Pełny etat,Inny,2553884485095636816
https://www.olx.pl/oferta/praca/slusarz-niemcy-bez-jezyka-nie-wymagamy-doswiadczenia-zakwaterowanie-CID4-IDUuICS.html,2023-05-17, 834796202,Ślusarz Niemcy – bez języka/ nie wymagamy doświadczenia/zakwaterowanie,Strona główna/Praca/Praca za granicą/Praca za granicą - Zachodniopomorskie/Praca za granicą - Szczecin/Praca za granicą - Centrum,http://ideal.olx.pl,Kraj: Niemcy/Doświadczenie nie jest wymagane/Rekrutacja online,"Dla naszego Klienta - dostawcy narzędzi wiertniczych w sektorze budownictwa specjalnego, aktualnie poszukujemy pracowników na stanowisko spawaczaMiejsce pracy: okolice Frankfurtu nad MenemWynagrodzenie: 2700-2900EUR brutto/mc Zakres obowiązków:·        ścisła współpraca ze spawaczami, m.in. przygotowanie powierzchni, części oraz poszczególnych elementów do spawania·        kontrola stanu technicznego urządzeń oraz maszyn,·        kontrola jakości wykonanych wyrobówOczekujemy:·        chęci do rozwoju i nauki·        umiejętności czytania planów i instrukcji (mile widziane, niewymagane)·        mile widziana znajomość języka niemieckiego na poziomie minimum B1 ·        mile widziane doświadczenie w pracy na stanowisku ślusarza Oferujemy:·        jednoosobowe, darmowe zakwaterowanie·        zwrot kosztów dojazdu do Niemiec po 1 mc pracy·        zorganizowany przez Pracodawcę transport do pracy i z pracy·        zatrudnienie na polskiej umowie o pracę tymczasową·        ubezpieczenie – podstawowe i dodatkowe·        opiekę medyczną·        premia za polecenie ślusarza do pracy 250EUR IDEAL WORK – to polska agencja pracy tymczasowej, która współpracuje z największymi dostawcami usług kurierskich w Europie oraz z firmami z branży produkcji, automotive, rolnictwa czy meblarskiej.Przez lata naszej działalności na rynku niemieckim zapewniliśmy miejsca pracy tysiącom pracownikom z Polski. Dołącz do grona zadowolonych pracowników i spróbuj swoich sił w pracy w Niemczech z IDEAL!Zapoznaj się z naszą Polityką prywatności i tym, w jaki sposób będziemy przetwarzać Twoje dane osobowe www.idealgrupa.pl/polityka-prywatnosci-i-cookies/.",12200.0,13200.0,zł, mies. brutto,"Szczecin, Centrum",Pełny etat,Umowa o pracę,-3731463802044267812
https://www.olx.pl/oferta/praca/kierowca-c-e-transport-chlodniczy-pl-it-pl-pl-es-pl-CID4-IDUzkan.html,2023-05-19, 835893819,"Kierowca C+E transport chłodniczy PL-IT-PL, PL-ES-PL",Strona główna/Praca/Kierowca/Kierowca - Mazowieckie/Kierowca - Warszawa/Kierowca - Ursus,https://www.olx.pl/oferty/uzytkownik/4yfXU/,Prawo jazdy: Kat. C+E/Zasięg transportu: Tylko międzynarodowy/Odpowiednie doświadczenie zawodowe, stanowiska:- dbałość o powierzony ładunek- sprawne i terminowe wypełnianie dokumentów- dbałość o narzędzia pracy i ekonomiczną eksploatację pojazdu- przestrzeganie przepisów o ruchu drogowym i czasu jazdy i pracy kierowcy- transport chłodniczy PL-UE-PL Wymagania:- prawo jazdy kat C+E- uprawnienia na przewóz rzeczy- aktualne badania okresowe- karta kierowcyOferujemy:- Wynagrodzenie na podstawię dniówek- stabilne zatrudnienie na podstawie umowy o pracę- telefon służbowy- prywatną opiekę medyczną- ubezpieczenie grupowe- Osoby zainteresowane prosimy o przesyłanie aplikacji na adres e-mail lub kontakt telefoniczny: +48**********85,,,,,"Warszawa, Ursus",Pełny etat,Umowa o pracę,8390825129486748123
https://www.olx.pl/oferta/praca/mlodszy-doradca-klienta-sprzedaz-praca-w-santander-bank-polska-s-a-CID4-IDOEM1E.html,2023-05-20, 748534534,Młodszy Doradca Klienta –SPRZEDAŻ– praca w Santander Bank Polska S.A.,"Strona główna/Praca/Obsługa klienta i call center/Call center, konsultant telefoniczny/Call center, konsultant telefoniczny - Wielkopolskie/Call center, konsultant telefoniczny - Poznań/Call center, konsultant telefoniczny - Grunwald",https://www.olx.pl/oferty/uzytkownik/48LLe/,Doświadczenie nie jest wymagane/Praca zmianowa/Rekrutacja online/Praca zdalna dozwolona,"Mellon Poland Sp. z o.o. należy do dynamicznie rozwijającej się międzynarodowej Grupy Mellon. Firma dostarcza specjalistyczne rozwiązania technologiczne i usługi outsourcingowe.Dla naszego Klienta - Santander Bank Polska S.A. – poszukujemy kandydatów do pracy wContact Center na stanowisko: Młodszy Doradca Klienta w Zespole Zdalnej Sprzedaży. ·        Miejsce pracy: Poznań ul. Kolorowa 8 (możliwość pracy hybrydowej)·        Rekrutacja: zdalnaDołącz do zespołu, w którym chce się pracować, gdzie stawia się na uśmiech i ścisłą współpracę.Kogo szukamy? Przede wszystkim ludzi pozytywnych i przyjaznych, ale też dynamicznych i zmotywowanych. Doświadczenie zawodowe będzie mile widziane, ale oferowany program szkoleniowy pomoże szybko zaaklimatyzować się w Contact Center również osobom szukającym swojej pierwszej pracy. To świetne miejsce, aby zacząć bankową karierę.Jeśli: Jesteś osobą, na której można polegaćJesteś pełna/y energiiLubisz nowe wyzwania i chcesz się rozwijaćSzybko przyswajasz wiedzęPosiadasz wykształcenie minimum średnieDoświadczenie w bankowości lub sprzedaży będzie dodatkowym atutem… nie czekaj! Aplikuj już teraz! A jeśli jeszcze masz wątpliwości, przeczytaj co mamy do zaoferowania.Co oferujemy?Umowę o pracęStałą pensję 4000,00 zł bruttoDodatkowo comiesięczną premię, nawet do kwoty 3630,00 zł bruttoInne systemy motywacyjne np. konkursyMożliwość pracy hybrydowejElastyczny grafik, ale zapytamy Cię czy możesz pracować od poniedziałku do piątku w godzinach 9:00-17:00, 11:00-19:00 :)Pakiet benefitów, min. prywatną opiekę medyczną i dofinansowanie do karty MultisportMożliwość rozwoju w ramach grupy Santander Bank PolskaFajną atmosferę w zespole, w którym ludzie są zgrani, pomocni i wspólnie chcą sięgać po sukces Jeszcze ostatnia informacja o zakresie obowiązków i … już możesz aplikować: Twoje zadania:Telefoniczny kontakt z klientami bankuSprzedaż produktów bankowychZapewnienie najwyższej jakości obsługiPromocja produktów i usług bankuBudowanie trwałych relacji z klientamiRealizacja celów biznesowych I … bycie pozytywnie zakręconym na punkcie klienta :) Teraz już chyba nie masz wątpliwości – że to będzie dobry wybór!Aplikuj już teraz – czekamy na Ciebie!Ogłoszenie, rekrutację i zatrudnienie prowadzi Mellon Poland.Osoba zatrudniona będzie wykonywała obowiązki na rzecz Santander Bank Polska S.A. ",,,,,"Poznań, Grunwald",Pełny etat,Umowa o pracę,-8958566801170628120
https://www.olx.pl/oferta/praca/kierowca-kategoria-c-CID4-IDJ6dzx.html,2023-05-19, 666417263,Kierowca kategoria C,Strona główna/Praca/Kierowca/Kierowca - Pomorskie/Kierowca - Gdańsk/Kierowca - Olszynka,https://www.olx.pl/oferty/uzytkownik/HHifC/,Doświadczenie nie jest wymagane,"Firma transportowa zatrudni kierowcę kat.C do dystrybucji na terenie woj.pomorskiego (-codziennie w domu)Praca od godziny 23:00 ,kierowca sam rozladowuje palety z towarem na punktach wózkiem elektrycznym.Wynagrodzenie 5.000-6.000 na rękę.Wymagane minimun 2 letnie doświadczenie jako kierowca kat.C , komplet dokumentów + książeczka sanepidowska , oświadczenie o niekaralności za przestępstwa umyślne.",,,,,"Gdańsk, Olszynka",Pełny etat,Umowa o pracę,8889516130310614207
https://www.olx.pl/oferta/praca/kurier-wojewodztwo-zachodniopomorskie-CID4-IDP7WAA.html,2023-05-17, 755482808,"Kurier, województwo zachodniopomorskie","Strona główna/Praca/Dostawca, kurier miejski/Dostawca, kurier miejski - Zachodniopomorskie/Dostawca, kurier miejski - Szczecin/Dostawca, kurier miejski - Dąbie",https://www.olx.pl/oferty/uzytkownik/qetx/,Doświadczenie nie jest wymagane,Praca dla osoby lubiącej prowadzić auto. Najlepiej uczeń. Długość trasy około 100 km dziennie. Około 20 punktów doręczania I odbioru paczek. Praca od godz. 10.30 zjazd do godziny 18.30 Stała dniówka 150 zł dziennie.,4000.0,4500.0,zł, mies. brutto,"Szczecin, Dąbie",Pełny etat,Umowa zlecenie,-8797103488706921163
https://www.olx.pl/oferta/praca/specjalista-ds-marketingu-branza-nieruchomosci-CID4-IDUbhBc.html,2023-05-18, 830164078,Specjalista ds. marketingu (branża nieruchomości),Strona główna/Praca/Marketing i PR/Marketing/Marketing - Wielkopolskie/Marketing - Komorniki,https://www.olx.pl/oferty/uzytkownik/SLYRM/,Odpowiednie doświadczenie zawodowe,"Poszukujemy osoby do stałej współpracy na stanowisko Specjalista ds. Marketingu.Miejsce pracy: Komorniki k. Poznania.Twój zakres obowiązków:tworzenie materiałów promocyjnych i skutecznych komunikatów marketingowychnadzór i dbanie o identyfikację wizualną firmy, kreowanie pozytywnego wizerunku firmyprowadzenie firmowych kanałów w social mediapublikacja treści na kanałach social media (m.in. Facebook, Instagram)planowanie i zarządzanie miesięcznym harmonogramem postów i komunikacjipisanie tekstów, tworzenie grafik na kanały w social media oraz na serwisy internetoweudział w projektach i aktywnościach marketingowychNasze wymagania:min. roczne doświadczenie na podobnym stanowisku, doświadczenie w pracy w branży nieruchomości będzie znaczącym atutemjesteś absolwentem marketingu, zarządzania, ekonomii (preferowane)posiadasz praktyczne umiejętności w zakresie marketingu internetowego ze szczególnym uwzględnieniem marketingu treści, mediów społecznościowych i e-mail marketingujesteś kreatywny w działaniu, samodzielny, pomysłowy i komunikatywnyposiadasz podstawową znajomość programów graficznych (np. Canva)Oferujemy:stabilne zatrudnienie w oparciu o umowę o pracę na cały etatniezbędne narzędzia pracystałe godziny pracy od poniedziałku do piątku, możliwość częściowej pracy zdalnejciekawą i twórczą pracę w dynamicznie rozwijających się firmachprzyjazną atmosferę pracy",,,,,Komorniki,Pełny etat,Umowa o pracę,6208344025458100501
https://www.olx.pl/oferta/praca/program-stazowy-magenta-start-cloud-engineer-team-sre-CID4-IDUCSRo.html,2023-05-19, 836742166,Program Stażowy Magenta Start - Cloud Engineer (Team SRE),Strona główna/Praca/IT / telekomunikacja/Programista/Programista - Mazowieckie/Programista - Warszawa/Programista - Mokotów,http://t-mobile.olx.pl,Doświadczenie nie jest wymagane/Elastyczny czas pracy/Rekrutacja online/Praca zdalna dozwolona,"Program Stażowy Magenta Start www.magentastart.plZespół: Cloud Enablement Tribe​ (CTIO)Lokalizacja: Warszawa, Marynarska 12Forma współpracy: umowa zlecenie, stawka godzinowaWymiar czasu pracy: minimum 40 h/ tyg.Czas trwania: 6 miesięcyStart: 3 lipca 2023Tryb: hybrydowy (1-2 dni z biura)Ilość miejsc: 3T-Mobile Polska to miejsce pracy pełne wzajemnych inspiracji i niezwykłych wyzwań. Jeżeli chcesz być na bieżąco z nowinkami ze świata technologii i telekomunikacji i wspierać nasz zespół swoimi kompetencjami i doświadczeniem, dzielić się wiedzą i liczyć na to samo z naszej strony – nie czekaj i dołącz do MagentaTeam!OPIS STANOWISKA:Pomoc w utrzymywaniu aplikacji produkcyjnychPrzygotowywanie raportów i dokumentacji technicznejKontakt z działami aplikacyjnymi w celu zebrania szczegółowych wymagań dotyczących platformyWYMAGANIA:Zainteresowanie i umiejętności związane z technologiami informatycznymiUmiejętność rozwiązywania problemówKierunek studiów związany z ITOFERUJEMY:Pracując razem z nami nauczysz się:Jak budować niezawodne środowiska produkcyjneJak dbać o aplikacje biznesoweJak automatyzowaćCloud, Terraform, Bash, Linux, CI/CDW ramach Programu Stażowego Magenta Start oferujemy Ci:Płatny program stażowy Prawdziwe zadania - nie będziesz parzyć tu kawy!Elastyczne godziny pracyRozwojowy feedbackSprzęt do pracy (i po pracy)Społeczność stażystów, szkolenia, integracje oraz różne benefityJak wygląda proces rekrutacji?1. Analiza CV 2. Spotkanie z Rekruterem 3. Spotkanie z Managerem 4. Witaj w T-Mobile! Twój Program Stażowy rozpocznie się 3.07.2023. Już nie możemy się doczekać :) Do zobaczenia!",,,,,"Warszawa, Mokotów",Praktyka / staż,Umowa zlecenie,1885575757845835167
